draw_id,date,numbers,superbalota,jackpot,game
735,2021-12-29,"[4, 5, 25, 34, 43]",15,67424000000,Baloto
736,2022-01-01,"[8, 12, 18, 34, 39]",8,67510000000,Baloto
737,2022-01-03,"[2, 4, 6, 12, 19]",16,67596000000,Baloto
738,2022-01-05,"[2, 8, 19, 34, 35]",13,67682000000,Baloto
739,2022-01-08,"[2, 13, 20, 21, 41]",4,67768000000,Baloto
740,2022-01-10,"[7, 9, 16, 17, 24]",9,67854000000,Baloto
741,2022-01-12,"[12, 15, 24, 31, 33]",4,67940000000,Baloto
742,2022-01-15,"[2, 4, 21, 36, 40]",4,68026000000,Baloto
743,2022-01-17,"[5, 15, 20, 30, 39]",1,68112000000,Baloto
744,2022-01-19,"[13, 25, 30, 32, 33]",10,68198000000,Baloto
745,2022-01-22,"[11, 17, 18, 33, 36]",16,68284000000,Baloto
746,2022-01-24,"[20, 23, 30, 42, 43]",10,68370000000,Baloto
747,2022-01-26,"[1, 17, 26, 36, 37]",5,68456000000,Baloto
748,2022-01-29,"[14, 17, 18, 22, 43]",2,68542000000,Baloto
749,2022-01-31,"[6, 16, 19, 23, 33]",8,68628000000,Baloto
750,2022-02-02,"[2, 4, 15, 19, 36]",14,68714000000,Baloto
751,2022-02-05,"[9, 11, 12, 38, 43]",3,68800000000,Baloto
752,2022-02-07,"[3, 14, 22, 35, 38]",4,68800000000,Baloto
753,2022-02-09,"[9, 12, 17, 24, 30]",15,68800000000,Baloto
754,2022-02-12,"[1, 8, 12, 21, 33]",15,68800000000,Baloto
755,2022-02-14,"[2, 10, 15, 23, 30]",8,68800000000,Baloto
756,2022-02-16,"[2, 6, 12, 18, 20]",6,68800000000,Baloto
757,2022-02-19,"[14, 17, 28, 29, 32]",12,68800000000,Baloto
758,2022-02-21,"[4, 5, 12, 39, 40]",2,68800000000,Baloto
759,2022-02-23,"[8, 15, 16, 19, 26]",13,68800000000,Baloto
760,2022-02-26,"[3, 4, 6, 36, 42]",12,68800000000,Baloto
761,2022-02-28,"[1, 14, 22, 23, 26]",16,68800000000,Baloto
762,2022-03-02,"[7, 8, 23, 37, 41]",11,68800000000,Baloto
763,2022-03-05,"[1, 11, 25, 37, 43]",9,68800000000,Baloto
764,2022-03-07,"[2, 4, 7, 14, 22]",6,68800000000,Baloto
765,2022-03-09,"[13, 19, 39, 42, 43]",7,68800000000,Baloto
766,2022-03-12,"[1, 10, 11, 39, 40]",2,68800000000,Baloto
767,2022-03-14,"[1, 7, 8, 9, 18]",12,68800000000,Baloto
768,2022-03-16,"[13, 22, 23, 32, 35]",10,68800000000,Baloto
769,2022-03-19,"[7, 15, 29, 41, 42]",13,68800000000,Baloto
770,2022-03-21,"[22, 27, 36, 39, 40]",3,68800000000,Baloto
771,2022-03-23,"[5, 9, 22, 33, 34]",1,68800000000,Baloto
772,2022-03-26,"[5, 27, 29, 36, 43]",10,68800000000,Baloto
773,2022-03-28,"[8, 10, 16, 26, 29]",6,68800000000,Baloto
774,2022-03-30,"[8, 18, 32, 37, 41]",4,68800000000,Baloto
775,2022-04-02,"[15, 20, 24, 34, 43]",2,68800000000,Baloto
776,2022-04-04,"[6, 11, 12, 24, 34]",8,68800000000,Baloto
777,2022-04-06,"[15, 20, 27, 34, 36]",7,68800000000,Baloto
778,2022-04-09,"[9, 21, 24, 26, 36]",10,68800000000,Baloto
779,2022-04-11,"[9, 10, 18, 35, 40]",16,68800000000,Baloto
780,2022-04-13,"[11, 14, 24, 27, 41]",11,68800000000,Baloto
781,2022-04-16,"[9, 11, 19, 21, 41]",5,68800000000,Baloto
782,2022-04-18,"[2, 11, 12, 17, 40]",12,68800000000,Baloto
783,2022-04-20,"[12, 18, 20, 29, 41]",3,68800000000,Baloto
784,2022-04-23,"[20, 22, 28, 34, 39]",5,68800000000,Baloto
785,2022-04-25,"[2, 4, 8, 11, 14]",3,68800000000,Baloto
786,2022-04-27,"[8, 10, 16, 33, 40]",6,68800000000,Baloto
787,2022-04-30,"[1, 20, 25, 28, 30]",13,68800000000,Baloto
788,2022-05-02,"[12, 28, 30, 35, 38]",10,68800000000,Baloto
789,2022-05-04,"[1, 24, 26, 37, 42]",11,68800000000,Baloto
790,2022-05-07,"[5, 13, 16, 22, 37]",15,68800000000,Baloto
791,2022-05-09,"[19, 22, 24, 30, 37]",8,68800000000,Baloto
792,2022-05-11,"[3, 4, 23, 25, 39]",7,68800000000,Baloto
793,2022-05-14,"[2, 11, 21, 25, 43]",16,68800000000,Baloto
794,2022-05-16,"[17, 25, 36, 38, 43]",2,68800000000,Baloto
795,2022-05-18,"[13, 27, 35, 42, 43]",4,68800000000,Baloto
796,2022-05-21,"[7, 13, 17, 19, 25]",1,68800000000,Baloto
797,2022-05-23,"[4, 12, 14, 27, 42]",13,68800000000,Baloto
798,2022-05-25,"[8, 15, 20, 22, 24]",10,68800000000,Baloto
799,2022-05-28,"[15, 21, 33, 39, 42]",16,68800000000,Baloto
800,2022-05-30,"[7, 16, 30, 35, 43]",9,68800000000,Baloto
801,2022-06-01,"[12, 13, 18, 21, 30]",15,68800000000,Baloto
802,2022-06-04,"[1, 2, 8, 19, 23]",2,68800000000,Baloto
803,2022-06-06,"[13, 35, 36, 37, 40]",14,68800000000,Baloto
804,2022-06-08,"[12, 15, 18, 21, 40]",5,68800000000,Baloto
805,2022-06-11,"[3, 8, 31, 37, 43]",4,68800000000,Baloto
806,2022-06-13,"[1, 7, 12, 17, 43]",10,68800000000,Baloto
807,2022-06-15,"[8, 20, 26, 32, 38]",11,68800000000,Baloto
808,2022-06-18,"[2, 4, 5, 13, 30]",11,68800000000,Baloto
809,2022-06-20,"[10, 13, 15, 26, 40]",8,68800000000,Baloto
810,2022-06-22,"[1, 11, 13, 19, 31]",2,68800000000,Baloto
811,2022-06-25,"[1, 13, 18, 31, 40]",12,68800000000,Baloto
812,2022-06-27,"[5, 24, 27, 38, 42]",5,68800000000,Baloto
813,2022-06-29,"[1, 16, 21, 28, 34]",16,68800000000,Baloto
814,2022-07-02,"[2, 6, 14, 16, 17]",1,68800000000,Baloto
815,2022-07-04,"[8, 24, 33, 35, 43]",14,68800000000,Baloto
816,2022-07-06,"[12, 19, 20, 21, 32]",10,68800000000,Baloto
817,2022-07-09,"[4, 20, 22, 30, 32]",8,68800000000,Baloto
818,2022-07-11,"[12, 19, 25, 30, 43]",2,68800000000,Baloto
819,2022-07-13,"[11, 14, 18, 39, 40]",16,68800000000,Baloto
820,2022-07-16,"[7, 31, 36, 37, 40]",3,68800000000,Baloto
821,2022-07-18,"[3, 5, 18, 20, 21]",5,68800000000,Baloto
822,2022-07-20,"[2, 7, 11, 21, 27]",2,68800000000,Baloto
823,2022-07-23,"[4, 29, 32, 39, 42]",7,68800000000,Baloto
824,2022-07-25,"[1, 4, 5, 11, 23]",3,68800000000,Baloto
825,2022-07-27,"[1, 11, 18, 25, 35]",12,68800000000,Baloto
826,2022-07-30,"[2, 15, 16, 17, 22]",1,68800000000,Baloto
827,2022-08-01,"[3, 4, 8, 22, 43]",2,68800000000,Baloto
828,2022-08-03,"[5, 23, 25, 34, 35]",3,68800000000,Baloto
829,2022-08-06,"[1, 15, 17, 25, 26]",5,68800000000,Baloto
830,2022-08-08,"[4, 18, 22, 36, 37]",7,68800000000,Baloto
831,2022-08-10,"[2, 13, 17, 38, 43]",2,68800000000,Baloto
832,2022-08-13,"[4, 14, 22, 25, 39]",11,68800000000,Baloto
833,2022-08-15,"[11, 14, 19, 28, 41]",9,68800000000,Baloto
834,2022-08-17,"[1, 3, 14, 31, 39]",4,68800000000,Baloto
835,2022-08-20,"[2, 17, 20, 26, 27]",7,68800000000,Baloto
836,2022-08-22,"[3, 7, 14, 26, 30]",3,68800000000,Baloto
837,2022-08-24,"[4, 23, 25, 26, 43]",6,68800000000,Baloto
838,2022-08-27,"[2, 14, 15, 26, 39]",14,68800000000,Baloto
839,2022-08-29,"[21, 22, 35, 37, 39]",4,68800000000,Baloto
840,2022-08-31,"[8, 14, 21, 23, 26]",6,68800000000,Baloto
841,2022-09-03,"[16, 30, 32, 34, 37]",12,68800000000,Baloto
842,2022-09-05,"[7, 8, 14, 34, 38]",2,68800000000,Baloto
843,2022-09-07,"[2, 8, 21, 22, 23]",14,68800000000,Baloto
844,2022-09-10,"[12, 14, 19, 25, 42]",14,68800000000,Baloto
845,2022-09-12,"[5, 25, 30, 33, 35]",2,68800000000,Baloto
846,2022-09-14,"[10, 19, 25, 26, 27]",11,68800000000,Baloto
847,2022-09-17,"[8, 9, 20, 38, 39]",5,68800000000,Baloto
848,2022-09-19,"[2, 13, 15, 30, 37]",7,68800000000,Baloto
849,2022-09-21,"[6, 12, 17, 24, 39]",12,68800000000,Baloto
850,2022-09-24,"[2, 6, 16, 17, 26]",15,68800000000,Baloto
851,2022-09-26,"[20, 27, 30, 37, 38]",7,68800000000,Baloto
852,2022-09-28,"[28, 33, 39, 41, 43]",7,68800000000,Baloto
853,2022-10-01,"[18, 23, 25, 32, 36]",13,68800000000,Baloto
854,2022-10-03,"[1, 16, 21, 31, 42]",8,68800000000,Baloto
855,2022-10-05,"[8, 33, 34, 37, 38]",14,68800000000,Baloto
856,2022-10-08,"[2, 6, 22, 25, 29]",5,68800000000,Baloto
857,2022-10-10,"[11, 13, 19, 28, 41]",3,68800000000,Baloto
858,2022-10-12,"[6, 8, 24, 26, 41]",14,68800000000,Baloto
859,2022-10-15,"[20, 28, 31, 34, 38]",3,68800000000,Baloto
860,2022-10-17,"[13, 17, 19, 20, 31]",15,68800000000,Baloto
861,2022-10-19,"[3, 9, 24, 29, 35]",10,68800000000,Baloto
862,2022-10-22,"[3, 12, 20, 23, 25]",9,68800000000,Baloto
863,2022-10-24,"[2, 17, 32, 40, 42]",8,68800000000,Baloto
864,2022-10-26,"[13, 24, 26, 28, 33]",15,68800000000,Baloto
865,2022-10-29,"[27, 32, 38, 41, 42]",13,68800000000,Baloto
866,2022-10-31,"[4, 9, 16, 24, 25]",1,68800000000,Baloto
867,2022-11-02,"[6, 13, 21, 32, 33]",11,68800000000,Baloto
868,2022-11-05,"[14, 15, 24, 32, 34]",10,68800000000,Baloto
869,2022-11-07,"[3, 17, 22, 28, 40]",11,68800000000,Baloto
870,2022-11-09,"[2, 5, 33, 39, 40]",13,68800000000,Baloto
871,2022-11-12,"[8, 18, 22, 28, 39]",15,68800000000,Baloto
872,2022-11-14,"[21, 28, 34, 37, 39]",15,68800000000,Baloto
873,2022-11-16,"[7, 10, 28, 38, 42]",11,68800000000,Baloto
874,2022-11-19,"[11, 12, 16, 23, 35]",2,68800000000,Baloto
875,2022-11-21,"[3, 13, 15, 38, 43]",7,68800000000,Baloto
876,2022-11-23,"[7, 9, 21, 39, 43]",2,68800000000,Baloto
877,2022-11-26,"[12, 16, 20, 21, 27]",16,68800000000,Baloto
878,2022-11-28,"[3, 17, 23, 30, 31]",5,68800000000,Baloto
879,2022-11-30,"[7, 11, 14, 21, 43]",16,68800000000,Baloto
880,2022-12-03,"[2, 11, 23, 27, 31]",12,68800000000,Baloto
881,2022-12-05,"[14, 19, 23, 31, 39]",3,68800000000,Baloto
882,2022-12-07,"[3, 12, 18, 22, 25]",6,68800000000,Baloto
883,2022-12-10,"[1, 4, 7, 24, 32]",14,68800000000,Baloto
884,2022-12-12,"[11, 15, 22, 25, 36]",7,68800000000,Baloto
885,2022-12-14,"[8, 14, 30, 39, 40]",9,68800000000,Baloto
886,2022-12-17,"[3, 8, 19, 28, 41]",4,68800000000,Baloto
887,2022-12-19,"[20, 23, 28, 37, 41]",9,68800000000,Baloto
888,2022-12-21,"[3, 21, 27, 33, 36]",7,68800000000,Baloto
889,2022-12-24,"[3, 5, 26, 32, 42]",12,68800000000,Baloto
890,2022-12-26,"[10, 21, 28, 32, 39]",1,68800000000,Baloto
891,2022-12-28,"[12, 13, 15, 22, 26]",16,68800000000,Baloto
892,2022-12-31,"[1, 7, 26, 28, 29]",3,68800000000,Baloto
893,2023-01-02,"[1, 10, 17, 33, 36]",16,68800000000,Baloto
894,2023-01-04,"[2, 10, 28, 30, 40]",3,68800000000,Baloto
895,2023-01-07,"[7, 15, 33, 34, 41]",5,68800000000,Baloto
896,2023-01-09,"[4, 6, 15, 27, 42]",16,68800000000,Baloto
897,2023-01-11,"[8, 20, 22, 32, 38]",13,68800000000,Baloto
898,2023-01-14,"[1, 2, 3, 40, 42]",13,68800000000,Baloto
899,2023-01-16,"[4, 5, 33, 39, 42]",13,68800000000,Baloto
900,2023-01-18,"[6, 15, 16, 31, 40]",7,68800000000,Baloto
901,2023-01-21,"[5, 12, 13, 18, 43]",2,68800000000,Baloto
902,2023-01-23,"[2, 19, 20, 25, 34]",15,68800000000,Baloto
903,2023-01-25,"[5, 8, 10, 22, 39]",3,68800000000,Baloto
904,2023-01-28,"[18, 19, 24, 27, 38]",9,68800000000,Baloto
905,2023-01-30,"[16, 21, 29, 31, 37]",3,68800000000,Baloto
906,2023-02-01,"[7, 9, 10, 23, 27]",9,68800000000,Baloto
907,2023-02-04,"[3, 20, 21, 25, 28]",8,68800000000,Baloto
908,2023-02-06,"[3, 14, 26, 32, 42]",6,68800000000,Baloto
909,2023-02-08,"[6, 8, 27, 32, 43]",16,68800000000,Baloto
910,2023-02-11,"[11, 16, 17, 22, 41]",15,68800000000,Baloto
911,2023-02-13,"[3, 19, 20, 31, 35]",10,68800000000,Baloto
912,2023-02-15,"[2, 5, 38, 41, 43]",14,68800000000,Baloto
913,2023-02-18,"[2, 4, 6, 29, 43]",8,68800000000,Baloto
914,2023-02-20,"[14, 26, 27, 40, 43]",2,68800000000,Baloto
915,2023-02-22,"[4, 12, 16, 20, 35]",2,68800000000,Baloto
916,2023-02-25,"[5, 12, 31, 39, 41]",10,68800000000,Baloto
917,2023-02-27,"[4, 11, 16, 17, 25]",14,68800000000,Baloto
918,2023-03-01,"[3, 4, 8, 24, 41]",13,68800000000,Baloto
919,2023-03-04,"[1, 26, 28, 34, 37]",16,68800000000,Baloto
920,2023-03-06,"[4, 7, 10, 14, 32]",5,68800000000,Baloto
921,2023-03-08,"[1, 15, 21, 24, 43]",13,68800000000,Baloto
922,2023-03-11,"[24, 25, 30, 33, 41]",6,68800000000,Baloto
923,2023-03-13,"[5, 11, 23, 30, 42]",4,68800000000,Baloto
924,2023-03-15,"[3, 4, 24, 31, 34]",14,68800000000,Baloto
925,2023-03-18,"[5, 9, 17, 19, 42]",1,68800000000,Baloto
926,2023-03-20,"[16, 17, 32, 33, 43]",16,68800000000,Baloto
927,2023-03-22,"[28, 33, 35, 41, 43]",2,68800000000,Baloto
928,2023-03-25,"[3, 5, 17, 36, 41]",7,68800000000,Baloto
929,2023-03-27,"[14, 15, 20, 35, 39]",10,68800000000,Baloto
930,2023-03-29,"[2, 8, 25, 26, 35]",1,68800000000,Baloto
931,2023-04-01,"[6, 16, 27, 29, 43]",4,68800000000,Baloto
932,2023-04-03,"[21, 24, 32, 35, 40]",10,68800000000,Baloto
933,2023-04-05,"[5, 8, 19, 28, 34]",4,68800000000,Baloto
934,2023-04-08,"[4, 15, 21, 24, 35]",14,68800000000,Baloto
935,2023-04-10,"[3, 13, 16, 19, 30]",6,68800000000,Baloto
936,2023-04-12,"[4, 6, 24, 38, 41]",12,68800000000,Baloto
937,2023-04-15,"[8, 13, 30, 37, 40]",16,68800000000,Baloto
938,2023-04-17,"[1, 11, 13, 25, 31]",2,68800000000,Baloto
939,2023-04-19,"[5, 21, 23, 34, 40]",15,68800000000,Baloto
940,2023-04-22,"[1, 11, 14, 25, 31]",2,68800000000,Baloto
941,2023-04-24,"[5, 15, 24, 32, 33]",1,68800000000,Baloto
942,2023-04-26,"[7, 12, 15, 18, 32]",6,68800000000,Baloto
943,2023-04-29,"[5, 11, 16, 17, 32]",4,68800000000,Baloto
944,2023-05-01,"[15, 31, 34, 39, 41]",16,68800000000,Baloto
945,2023-05-03,"[10, 19, 34, 38, 42]",4,68800000000,Baloto
946,2023-05-06,"[1, 21, 23, 37, 43]",10,68800000000,Baloto
947,2023-05-08,"[10, 18, 22, 23, 36]",2,68800000000,Baloto
948,2023-05-10,"[3, 5, 6, 26, 43]",6,68800000000,Baloto
949,2023-05-13,"[6, 10, 17, 32, 42]",14,68800000000,Baloto
950,2023-05-15,"[26, 29, 34, 38, 40]",13,68800000000,Baloto
951,2023-05-17,"[9, 12, 13, 20, 25]",7,68800000000,Baloto
952,2023-05-20,"[8, 16, 35, 41, 43]",13,68800000000,Baloto
953,2023-05-22,"[14, 15, 16, 22, 31]",9,68800000000,Baloto
954,2023-05-24,"[20, 26, 29, 36, 39]",2,68800000000,Baloto
955,2023-05-27,"[1, 5, 14, 18, 27]",13,68800000000,Baloto
956,2023-05-29,"[13, 20, 26, 30, 42]",2,68800000000,Baloto
957,2023-05-31,"[10, 12, 19, 28, 34]",1,68800000000,Baloto
958,2023-06-03,"[11, 27, 28, 37, 39]",11,68800000000,Baloto
959,2023-06-05,"[2, 9, 13, 25, 39]",13,68800000000,Baloto
960,2023-06-07,"[6, 9, 30, 31, 33]",10,68800000000,Baloto
961,2023-06-10,"[7, 20, 34, 36, 40]",5,68800000000,Baloto
962,2023-06-12,"[1, 8, 15, 29, 35]",6,68800000000,Baloto
963,2023-06-14,"[4, 16, 18, 19, 41]",8,68800000000,Baloto
964,2023-06-17,"[5, 13, 23, 24, 37]",8,68800000000,Baloto
965,2023-06-19,"[10, 16, 24, 29, 39]",3,68800000000,Baloto
966,2023-06-21,"[5, 8, 11, 33, 40]",14,68800000000,Baloto
967,2023-06-24,"[11, 19, 29, 31, 39]",4,68800000000,Baloto
968,2023-06-26,"[2, 12, 27, 35, 43]",6,68800000000,Baloto
969,2023-06-28,"[2, 15, 23, 31, 42]",3,68800000000,Baloto
970,2023-07-01,"[1, 7, 9, 28, 31]",10,68800000000,Baloto
971,2023-07-03,"[1, 15, 22, 26, 37]",7,68800000000,Baloto
972,2023-07-05,"[13, 25, 33, 35, 43]",8,68800000000,Baloto
973,2023-07-08,"[1, 6, 9, 25, 33]",7,68800000000,Baloto
974,2023-07-10,"[8, 12, 15, 35, 37]",13,68800000000,Baloto
975,2023-07-12,"[2, 28, 32, 39, 43]",11,68800000000,Baloto
976,2023-07-15,"[4, 18, 19, 20, 25]",7,68800000000,Baloto
977,2023-07-17,"[30, 32, 33, 36, 41]",6,68800000000,Baloto
978,2023-07-19,"[4, 5, 7, 16, 26]",8,68800000000,Baloto
979,2023-07-22,"[1, 3, 17, 27, 38]",5,68800000000,Baloto
980,2023-07-24,"[4, 5, 13, 18, 43]",14,68800000000,Baloto
981,2023-07-26,"[4, 18, 28, 31, 38]",9,68800000000,Baloto
982,2023-07-29,"[17, 18, 23, 33, 41]",12,68800000000,Baloto
983,2023-07-31,"[1, 4, 11, 17, 18]",2,68800000000,Baloto
984,2023-08-02,"[7, 13, 22, 25, 29]",10,68800000000,Baloto
985,2023-08-05,"[6, 20, 32, 33, 41]",5,68800000000,Baloto
986,2023-08-07,"[5, 16, 18, 24, 28]",1,68800000000,Baloto
987,2023-08-09,"[3, 14, 35, 41, 42]",1,68800000000,Baloto
988,2023-08-12,"[2, 16, 17, 24, 40]",7,68800000000,Baloto
989,2023-08-14,"[18, 27, 31, 38, 40]",11,68800000000,Baloto
990,2023-08-16,"[24, 26, 31, 39, 42]",7,68800000000,Baloto
991,2023-08-19,"[2, 8, 10, 11, 25]",15,68800000000,Baloto
992,2023-08-21,"[5, 12, 13, 14, 19]",4,68800000000,Baloto
993,2023-08-23,"[2, 28, 34, 37, 43]",14,68800000000,Baloto
994,2023-08-26,"[6, 11, 17, 27, 38]",8,68800000000,Baloto
995,2023-08-28,"[10, 14, 26, 33, 43]",16,68800000000,Baloto
996,2023-08-30,"[11, 17, 22, 28, 41]",10,68800000000,Baloto
997,2023-09-02,"[8, 10, 11, 16, 29]",10,68800000000,Baloto
998,2023-09-04,"[12, 19, 22, 34, 43]",5,68800000000,Baloto
999,2023-09-06,"[4, 33, 34, 35, 37]",11,68800000000,Baloto
1000,2023-09-09,"[3, 22, 30, 32, 40]",10,68800000000,Baloto
1001,2023-09-11,"[16, 17, 27, 31, 42]",6,68800000000,Baloto
1002,2023-09-13,"[10, 15, 31, 37, 42]",13,68800000000,Baloto
1003,2023-09-16,"[3, 6, 7, 11, 23]",3,68800000000,Baloto
1004,2023-09-18,"[4, 16, 23, 33, 39]",7,68800000000,Baloto
1005,2023-09-20,"[2, 6, 8, 13, 19]",8,68800000000,Baloto
1006,2023-09-23,"[5, 13, 23, 28, 35]",3,68800000000,Baloto
1007,2023-09-25,"[1, 10, 26, 31, 32]",10,68800000000,Baloto
1008,2023-09-27,"[22, 28, 40, 42, 43]",9,68800000000,Baloto
1009,2023-09-30,"[1, 7, 13, 15, 42]",1,68800000000,Baloto
1010,2023-10-02,"[11, 19, 29, 40, 42]",5,68800000000,Baloto
1011,2023-10-04,"[5, 7, 13, 29, 32]",10,68800000000,Baloto
1012,2023-10-07,"[8, 15, 32, 40, 41]",9,68800000000,Baloto
1013,2023-10-09,"[13, 20, 33, 39, 40]",12,68800000000,Baloto
1014,2023-10-11,"[5, 14, 19, 27, 43]",14,68800000000,Baloto
1015,2023-10-14,"[16, 21, 22, 25, 27]",5,68800000000,Baloto
1016,2023-10-16,"[10, 17, 25, 35, 42]",13,68800000000,Baloto
1017,2023-10-18,"[7, 8, 24, 30, 42]",5,68800000000,Baloto
1018,2023-10-21,"[1, 6, 8, 35, 41]",6,68800000000,Baloto
1019,2023-10-23,"[13, 17, 23, 31, 37]",10,68800000000,Baloto
1020,2023-10-25,"[9, 11, 30, 39, 40]",14,68800000000,Baloto
1021,2023-10-28,"[10, 16, 18, 19, 29]",15,68800000000,Baloto
1022,2023-10-30,"[16, 25, 33, 35, 39]",15,68800000000,Baloto
1023,2023-11-01,"[14, 18, 20, 22, 24]",12,68800000000,Baloto
1024,2023-11-04,"[2, 19, 28, 36, 40]",16,68800000000,Baloto
1025,2023-11-06,"[2, 6, 8, 25, 34]",16,68800000000,Baloto
1026,2023-11-08,"[22, 28, 30, 34, 37]",11,68800000000,Baloto
1027,2023-11-11,"[15, 27, 28, 33, 43]",2,68800000000,Baloto
1028,2023-11-13,"[7, 8, 28, 29, 32]",7,68800000000,Baloto
1029,2023-11-15,"[11, 14, 33, 37, 40]",13,68800000000,Baloto
1030,2023-11-18,"[8, 17, 19, 34, 38]",14,68800000000,Baloto
1031,2023-11-20,"[6, 10, 29, 33, 41]",13,68800000000,Baloto
1032,2023-11-22,"[3, 23, 24, 32, 43]",8,68800000000,Baloto
1033,2023-11-25,"[19, 20, 34, 36, 39]",13,68800000000,Baloto
1034,2023-11-27,"[5, 9, 16, 24, 27]",12,68800000000,Baloto
1035,2023-11-29,"[2, 5, 8, 11, 36]",2,68800000000,Baloto
1036,2023-12-02,"[5, 9, 26, 40, 43]",12,68800000000,Baloto
1037,2023-12-04,"[7, 8, 19, 30, 42]",1,68800000000,Baloto
1038,2023-12-06,"[18, 19, 22, 29, 42]",8,68800000000,Baloto
1039,2023-12-09,"[5, 8, 16, 19, 23]",1,68800000000,Baloto
1040,2023-12-11,"[3, 8, 27, 33, 42]",13,68800000000,Baloto
1041,2023-12-13,"[1, 8, 10, 21, 32]",10,68800000000,Baloto
1042,2023-12-16,"[8, 13, 30, 41, 42]",3,68800000000,Baloto
1043,2023-12-18,"[6, 16, 18, 21, 42]",7,68800000000,Baloto
1044,2023-12-20,"[11, 14, 15, 26, 35]",4,68800000000,Baloto
1045,2023-12-23,"[1, 3, 34, 40, 41]",8,68800000000,Baloto
1046,2023-12-25,"[20, 24, 25, 39, 43]",16,68800000000,Baloto
1047,2023-12-27,"[9, 24, 29, 36, 39]",10,68800000000,Baloto
1048,2023-12-30,"[10, 11, 16, 19, 34]",7,68800000000,Baloto
1049,2024-01-01,"[2, 3, 7, 14, 22]",11,68800000000,Baloto
1050,2024-01-03,"[3, 13, 24, 28, 39]",7,68800000000,Baloto
1051,2024-01-06,"[11, 14, 23, 35, 37]",15,68800000000,Baloto
1052,2024-01-08,"[3, 16, 19, 21, 40]",3,68800000000,Baloto
1053,2024-01-10,"[19, 22, 30, 39, 40]",7,68800000000,Baloto
1054,2024-01-13,"[2, 9, 12, 15, 20]",11,68800000000,Baloto
1055,2024-01-15,"[9, 25, 26, 34, 43]",4,68800000000,Baloto
1056,2024-01-17,"[1, 22, 34, 35, 41]",16,68800000000,Baloto
1057,2024-01-20,"[16, 26, 27, 32, 40]",5,68800000000,Baloto
1058,2024-01-22,"[10, 17, 25, 33, 35]",9,68800000000,Baloto
1059,2024-01-24,"[6, 29, 30, 40, 41]",15,68800000000,Baloto
1060,2024-01-27,"[4, 10, 33, 36, 39]",6,68800000000,Baloto
1061,2024-01-29,"[10, 14, 33, 41, 43]",15,68800000000,Baloto
1062,2024-01-31,"[7, 12, 18, 28, 42]",8,68800000000,Baloto
1063,2024-02-03,"[15, 20, 23, 32, 40]",5,68800000000,Baloto
1064,2024-02-05,"[8, 20, 32, 41, 42]",7,68800000000,Baloto
1065,2024-02-07,"[12, 20, 23, 26, 36]",7,68800000000,Baloto
1066,2024-02-10,"[2, 3, 9, 37, 41]",2,68800000000,Baloto
1067,2024-02-12,"[5, 15, 26, 31, 35]",2,68800000000,Baloto
1068,2024-02-14,"[14, 22, 25, 36, 42]",9,68800000000,Baloto
1069,2024-02-17,"[5, 9, 30, 36, 40]",14,68800000000,Baloto
1070,2024-02-19,"[3, 4, 23, 25, 30]",12,68800000000,Baloto
1071,2024-02-21,"[1, 3, 17, 34, 36]",3,68800000000,Baloto
1072,2024-02-24,"[21, 26, 28, 31, 34]",10,68800000000,Baloto
1073,2024-02-26,"[25, 26, 32, 37, 39]",1,68800000000,Baloto
1074,2024-02-28,"[7, 25, 32, 36, 38]",7,68800000000,Baloto
1075,2024-03-02,"[9, 15, 27, 33, 42]",13,68800000000,Baloto
1076,2024-03-04,"[13, 17, 18, 19, 35]",11,68800000000,Baloto
1077,2024-03-06,"[4, 19, 36, 40, 43]",5,68800000000,Baloto
1078,2024-03-09,"[3, 10, 21, 37, 39]",10,68800000000,Baloto
1079,2024-03-11,"[4, 6, 31, 32, 33]",12,68800000000,Baloto
1080,2024-03-13,"[14, 17, 29, 42, 43]",7,68800000000,Baloto
1081,2024-03-16,"[13, 28, 36, 39, 40]",14,68800000000,Baloto
1082,2024-03-18,"[7, 9, 24, 30, 43]",8,68800000000,Baloto
1083,2024-03-20,"[22, 24, 27, 31, 40]",6,68800000000,Baloto
1084,2024-03-23,"[12, 13, 18, 28, 38]",11,68800000000,Baloto
1085,2024-03-25,"[25, 27, 30, 33, 34]",7,68800000000,Baloto
1086,2024-03-27,"[18, 19, 27, 33, 39]",8,68800000000,Baloto
1087,2024-03-30,"[7, 11, 12, 29, 40]",7,68800000000,Baloto
1088,2024-04-01,"[13, 16, 21, 29, 30]",8,68800000000,Baloto
1089,2024-04-03,"[8, 17, 21, 24, 37]",10,68800000000,Baloto
1090,2024-04-06,"[6, 12, 13, 37, 41]",15,68800000000,Baloto
1091,2024-04-08,"[6, 25, 32, 34, 41]",13,68800000000,Baloto
1092,2024-04-10,"[8, 13, 19, 30, 41]",13,68800000000,Baloto
1093,2024-04-13,"[3, 8, 11, 29, 41]",3,68800000000,Baloto
1094,2024-04-15,"[4, 14, 20, 22, 37]",8,68800000000,Baloto
1095,2024-04-17,"[7, 12, 14, 20, 37]",4,68800000000,Baloto
1096,2024-04-20,"[5, 7, 27, 32, 42]",10,68800000000,Baloto
1097,2024-04-22,"[7, 18, 22, 24, 35]",12,68800000000,Baloto
1098,2024-04-24,"[9, 26, 29, 30, 43]",14,68800000000,Baloto
1099,2024-04-27,"[16, 18, 20, 29, 42]",9,68800000000,Baloto
